ID,Route Name,Route Link,Bus Name,Bus Type,Departing Time,Duration,Reaching Time,Star Rating,Price,Seats Available
69,Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Jul-2024,HRTC - 60,Himsuta AC Seater Volvo/Scania 2+2,23:40,05h 00m,04:40,4.7,INR 523,31 Seats available
70,Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Jul-2024,HRTC - 564,Ordinary 3+2 Non AC Seater,23:40,06h 00m,05:40,3.9,INR 290,30 Seats available
71,Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Jul-2024,RSRTC - 183801,Express Non AC Seater 2+3,15:30,05h 30m,21:00,3.7,INR 320,26 Seats available
72,Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Jul-2024,NueGo,Electric A/C Seater (2+2),12:15,04h 50m,17:05,3.5,404,33 Seats available
73,Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Jul-2024,NueGo,Electric A/C Seater (2+2),13:00,05h 25m,18:25,3.9,404,25 Seats available
74,Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Jul-2024,NueGo,Electric A/C Seater (2+2),14:30,05h 05m,19:35,3.5,404,37 Seats available
75,Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Jul-2024,NueGo,Electric A/C Seater (2+2),15:30,05h 05m,20:35,3.8,404,32 Seats available
76,Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Jul-2024,FlixBus,A/C Seater (2+2),16:00,05h 55m,21:55,4.9,INR 217,31 Seats available
77,Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Jul-2024,NueGo,Electric A/C Seater (2+2),16:30,05h 25m,21:55,3.4,380,19 Seats available
78,Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Jul-2024,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),17:00,05h 50m,22:50,4.5,474,49 Seats available
